long,lat,mag,X_mercator,Y_mercator
-14,-22,-8.1,-829845.7653262871,-1337321.0527354085
-14,-21,-10.04,-829845.7653262871,-1273612.363859635
-14,-20,-11.61,-829845.7653262871,-1210329.11396013
-14,-19,-13.32,-829845.7653262871,-1147446.6298631658
-14,-18,-15.03,-829845.7653262871,-1084940.94626637
-14,-17,-15.86,-829845.7653262871,-1022788.7538131509
-14,-16,-15.36,-829845.7653262871,-960967.3501110679
-14,-15,-14.5,-829845.7653262871,-899454.5934235862
-14,-14,-12.41,-829845.7653262871,-838228.8587875245
-14,-13,-7.98,-829845.7653262871,-777268.9963288383
-14,-12,-2.21,-829845.7653262871,-716554.2915674171
-14,-11,5.32,-829845.7653262871,-656064.4275175896
-14,-10,14.73,-829845.7653262871,-595779.4484052088
-14,-9,22.53,-829845.7653262871,-535679.7248347529
-14,-8,21.73,-829845.7653262871,-475745.9202509508
-14,-7,14.93,-829845.7653262871,-415958.95854917984
-14,-6,7.51,-829845.7653262871,-356299.9926974128
-14,-5,3.35,-829845.7653262871,-296750.37423989875
-14,-4,4.39,-829845.7653262871,-237291.6235591521
-14,-3,12.61,-829845.7653262871,-177905.40077825566
-14,-2,27.99,-829845.7653262871,-118573.47719003899
-14,-1,48.26,-829845.7653262871,-59277.70710340471
-14,0,67.69,-829845.7653262871,0.0
-14,1,79.71,-829845.7653262871,59277.70710340471
-14,2,85.03,-829845.7653262871,118573.47719003899
-14,3,84.94,-829845.7653262871,177905.40077825566
-14,4,78.62,-829845.7653262871,237291.6235591521
-14,5,65.17,-829845.7653262871,296750.37423989875
-14,6,45.56,-829845.7653262871,356299.9926974128
-14,7,24.89,-829845.7653262871,415958.95854917984
-14,8,9.54,-829845.7653262871,475745.9202509508
-14,9,3.36,-829845.7653262871,535679.7248347529
-14,10,6.82,-829845.7653262871,595779.4484052088
-14,11,15.61,-829845.7653262871,656064.4275175896
-14,12,31.9,-829845.7653262871,716554.2915674171
-14,13,59.98,-829845.7653262871,777268.9963288383
-14,14,84.14,-829845.7653262871,838228.8587875245
-14,15,79.66,-829845.7653262871,899454.5934235862
-14,16,50.98,-829845.7653262871,960967.3501110679
-14,17,18.04,-829845.7653262871,1022788.7538131509
-14,18,-0.48,-829845.7653262871,1084940.94626637
-14,19,-1.8,-829845.7653262871,1147446.6298631658
-14,20,-0.64,-829845.7653262871,1210329.11396013
-14,21,-3.15,-829845.7653262871,1273612.363859635
-14,22,-8.04,-829845.7653262871,1337321.0527354085
-14,23,-24.56,-829845.7653262871,1401480.616798391
-14,24,-58.95,-829845.7653262871,1466117.314028258
-14,25,-91.03,-829845.7653262871,1531258.2868287156
-14,26,-100.51,-829845.7653262871,1596931.6290016281
-14,27,-84.16,-829845.7653262871,1663166.4574767638
-14,28,-53.95,-829845.7653262871,1729992.9892811559
-14,29,-29.94,-829845.7653262871,1797442.6242855263
-14,30,-18.76,-829845.7653262871,1865548.0343258735
-14,31,-15.66,-829845.7653262871,1934343.2593672343
-14,32,-13.65,-829845.7653262871,2003863.8114550377
-14,33,-10.61,-829845.7653262871,2074146.7872889389
-14,34,-11.43,-829845.7653262871,2145230.9903561836
-14,35,-16.69,-829845.7653262871,2217157.0636785803
-14,36,-19.18,-829845.7653262871,2289967.6343614184
-14,37,-17.45,-829845.7653262871,2363707.4712870806
-14,38,-13.03,-829845.7653262871,2438423.6574741653
-14,39,-9.72,-829845.7653262871,2514165.778828651
-14,40,-10.89,-829845.7653262871,2590986.131252102
-14,41,-13.63,-829845.7653262871,2668939.9483489143
-14,42,-12.94,-829845.7653262871,2748085.652297438
-14,43,-3.59,-829845.7653262871,2828485.1308270334
-14,44,10.2,-829845.7653262871,2910204.0436853105
-14,45,18.39,-829845.7653262871,2993312.1624999014
-14,46,17.78,-829845.7653262871,3077883.7485526614
-14,50,-8.28,-829845.7653262871,3432472.1385733904
-14,51,-13.17,-829845.7653262871,3525664.55192683
-14,52,-7.28,-829845.7653262871,3620887.739941865
-14,53,1.85,-829845.7653262871,3718262.5125877024
-14,54,3.79,-829845.7653262871,3817919.4181811535
-14,55,1.32,-829845.7653262871,3919999.8486208925
-14,56,-1.32,-829845.7653262871,4024657.30463745
-14,57,-3.03,-829845.7653262871,4132058.8497432065
-14,58,-4.19,-829845.7653262871,4242386.787747845
-14,59,-5.11,-829845.7653262871,4355840.606456783
-14,60,-4.88,-829845.7653262871,4472639.239957092
-14,61,-2.89,-829845.7653262871,4593023.714338441
-14,62,-1.14,-829845.7653262871,4717260.257635295
-14,63,-1.39,-829845.7653262871,4845643.975356215
-14,64,-2.45,-829845.7653262871,4978503.219764019
-14,65,-2.48,-829845.7653262871,5116204.816284378
-14,66,-0.47,-829845.7653262871,5259160.357144937
-14,67,1.81,-829845.7653262871,5407833.834996518
-14,68,1.85,-829845.7653262871,5562750.974221075
-14,69,1.29,-829845.7653262871,5724510.734238345
-14,70,2.16,-829845.7653262871,5893799.621304472
-14,71,3.41,-829845.7653262871,6071409.6741232835
-14,72,4.55,-829845.7653262871,6258261.316551574
-14,73,6.3,-829845.7653262871,6455432.748868278
-14,74,9.8,-829845.7653262871,6664198.259637625
-14,75,14.98,-829845.7653262871,6886078.91842339
-14,76,18.22,-829845.7653262871,7122910.7844191175
-14,77,16.72,-829845.7653262871,7376938.436567015
-14,78,14.13,-829845.7653262871,7650946.01674496
-14,79,13.33,-829845.7653262871,7948445.427955284
-14,80,13.14,-829845.7653262871,8273954.485169323
-14,81,12.07,-829845.7653262871,8633422.118044501
-14,82,9.93,-829845.7653262871,9034905.06735451
-14,83,6.51,-829845.7653262871,9489698.822323818
-14,84,2.14,-829845.7653262871,10014346.264941249
-14,85,-2.16,-829845.7653262871,10634494.268930687
-14,86,-4.51,-829845.7653262871,11393108.636102777
-14,87,-3.64,-829845.7653262871,12370735.362810196
-14,88,-0.82,-829845.7653262871,13748203.065677434
-13,-86,-4.69,-770571.0678029809,-11393108.636102777
-13,-85,-3.74,-770571.0678029809,-10634494.268930687
-13,-84,-3.54,-770571.0678029809,-10014346.264941249
-13,-83,-3.62,-770571.0678029809,-9489698.822323818
-13,-82,-1.98,-770571.0678029809,-9034905.06735451
-13,-81,-0.29,-770571.0678029809,-8633422.118044501
-13,-80,0.53,-770571.0678029809,-8273954.485169323
-13,-79,0.13,-770571.0678029809,-7948445.427955284
-13,-78,-0.31,-770571.0678029809,-7650946.01674496
-13,-77,-0.54,-770571.0678029809,-7376938.436567015
-13,-76,0.15,-770571.0678029809,-7122910.7844191175
-13,-75,1.18,-770571.0678029809,-6886078.91842339
-13,-74,2.32,-770571.0678029809,-6664198.259637625
-13,-73,2.67,-770571.0678029809,-6455432.748868278
-13,-72,2.38,-770571.0678029809,-6258261.316551574
-13,-71,1.3,-770571.0678029809,-6071409.6741232835
-13,-70,0.08,-770571.0678029809,-5893799.621304472
-13,-69,-0.58,-770571.0678029809,-5724510.734238345
-13,-68,-0.38,-770571.0678029809,-5562750.974221075
-13,-67,0.41,-770571.0678029809,-5407833.834996518
-13,-66,1.43,-770571.0678029809,-5259160.357144937
-13,-65,2.38,-770571.0678029809,-5116204.816284378
-13,-64,3.18,-770571.0678029809,-4978503.219764019
-13,-63,3.98,-770571.0678029809,-4845643.975356215
-13,-62,5.17,-770571.0678029809,-4717260.257635295
-13,-61,6.88,-770571.0678029809,-4593023.714338441
-13,-60,8.82,-770571.0678029809,-4472639.239957092
-13,-59,10.21,-770571.0678029809,-4355840.606456783
-13,-58,10.75,-770571.0678029809,-4242386.787747845
-13,-57,10.55,-770571.0678029809,-4132058.8497432065
-13,-56,10.22,-770571.0678029809,-4024657.30463745
-13,-55,9.92,-770571.0678029809,-3919999.8486208925
-13,-54,9.55,-770571.0678029809,-3817919.4181811535
-13,-53,9.04,-770571.0678029809,-3718262.5125877024
-13,-52,8.29,-770571.0678029809,-3620887.739941865
-13,-51,7.69,-770571.0678029809,-3525664.55192683
-13,-50,7.07,-770571.0678029809,-3432472.1385733904
-13,-49,6.33,-770571.0678029809,-3341198.4593167556
-13,-48,5.77,-770571.0678029809,-3251739.3906227383
-13,-47,6.28,-770571.0678029809,-3163997.9737107884
-13,-46,7.59,-770571.0678029809,-3077883.7485526614
-13,-45,8.42,-770571.0678029809,-2993312.1624999014
-13,-44,9.22,-770571.0678029809,-2910204.0436853105
-13,-43,10.26,-770571.0678029809,-2828485.1308270334
-13,-42,10.68,-770571.0678029809,-2748085.652297438
-13,-41,9.88,-770571.0678029809,-2668939.9483489143
-13,-40,8.28,-770571.0678029809,-2590986.131252102
-13,-39,5.75,-770571.0678029809,-2514165.778828651
-13,-38,2.24,-770571.0678029809,-2438423.6574741653
-13,-37,0.7,-770571.0678029809,-2363707.4712870806
-13,-36,3.28,-770571.0678029809,-2289967.6343614184
-13,-35,6.12,-770571.0678029809,-2217157.0636785803
-13,-34,5.6,-770571.0678029809,-2145230.9903561836
-13,-33,3.04,-770571.0678029809,-2074146.7872889389
-13,-32,2.12,-770571.0678029809,-2003863.8114550377
-13,-31,6.6,-770571.0678029809,-1934343.2593672343
-13,-30,11.48,-770571.0678029809,-1865548.0343258735
-13,-29,9.66,-770571.0678029809,-1797442.6242855263
-13,-28,5.32,-770571.0678029809,-1729992.9892811559
-13,-27,3.77,-770571.0678029809,-1663166.4574767638
-13,-26,4.8,-770571.0678029809,-1596931.6290016281
-13,-25,6.36,-770571.0678029809,-1531258.2868287156
-13,-24,5.46,-770571.0678029809,-1466117.314028258
-13,-23,2.77,-770571.0678029809,-1401480.616798391
-13,-22,-0.15,-770571.0678029809,-1337321.0527354085
-13,-21,-3.0,-770571.0678029809,-1273612.363859635
-13,-20,-6.46,-770571.0678029809,-1210329.11396013
-13,-19,-9.14,-770571.0678029809,-1147446.6298631658
-13,-18,-10.87,-770571.0678029809,-1084940.94626637
-13,-17,-12.27,-770571.0678029809,-1022788.7538131509
-13,-16,-12.64,-770571.0678029809,-960967.3501110679
-13,-15,-10.81,-770571.0678029809,-899454.5934235862
-13,-14,-6.31,-770571.0678029809,-838228.8587875245
-13,-13,0.92,-770571.0678029809,-777268.9963288383
-13,-12,8.94,-770571.0678029809,-716554.2915674171
-13,-11,17.68,-770571.0678029809,-656064.4275175896
-13,-10,28.5,-770571.0678029809,-595779.4484052088
-13,-9,36.77,-770571.0678029809,-535679.7248347529
-13,-8,33.55,-770571.0678029809,-475745.9202509508
-13,-7,22.79,-770571.0678029809,-415958.95854917984
-13,-6,12.49,-770571.0678029809,-356299.9926974128
-13,-5,6.75,-770571.0678029809,-296750.37423989875
-13,-4,7.25,-770571.0678029809,-237291.6235591521
-13,-3,14.56,-770571.0678029809,-177905.40077825566
-13,-2,28.03,-770571.0678029809,-118573.47719003899
-13,-1,45.31,-770571.0678029809,-59277.70710340471
-13,0,61.28,-770571.0678029809,0.0
-13,1,70.5,-770571.0678029809,59277.70710340471
-13,2,72.24,-770571.0678029809,118573.47719003899
-13,3,68.22,-770571.0678029809,177905.40077825566
-13,4,61.57,-770571.0678029809,237291.6235591521
-13,5,52.13,-770571.0678029809,296750.37423989875
-13,6,38.06,-770571.0678029809,356299.9926974128
-13,7,23.39,-770571.0678029809,415958.95854917984
-13,8,13.26,-770571.0678029809,475745.9202509508
-13,9,9.58,-770571.0678029809,535679.7248347529
-13,10,11.99,-770571.0678029809,595779.4484052088
-13,11,19.15,-770571.0678029809,656064.4275175896
-13,12,34.46,-770571.0678029809,716554.2915674171
-13,13,60.93,-770571.0678029809,777268.9963288383
-13,14,83.71,-770571.0678029809,838228.8587875245
-13,15,79.48,-770571.0678029809,899454.5934235862
-13,16,49.1,-770571.0678029809,960967.3501110679
-13,17,10.34,-770571.0678029809,1022788.7538131509
-13,18,-13.68,-770571.0678029809,1084940.94626637
-13,19,-16.09,-770571.0678029809,1147446.6298631658
-13,20,-8.85,-770571.0678029809,1210329.11396013
-13,21,-2.18,-770571.0678029809,1273612.363859635
-13,22,-1.98,-770571.0678029809,1337321.0527354085
-13,23,-14.65,-770571.0678029809,1401480.616798391
-13,24,-41.42,-770571.0678029809,1466117.314028258
-13,25,-65.73,-770571.0678029809,1531258.2868287156
-13,26,-74.19,-770571.0678029809,1596931.6290016281
-13,27,-69.61,-770571.0678029809,1663166.4574767638
-13,28,-60.89,-770571.0678029809,1729992.9892811559
-13,29,-56.85,-770571.0678029809,1797442.6242855263
-13,30,-54.63,-770571.0678029809,1865548.0343258735
-13,31,-45.85,-770571.0678029809,1934343.2593672343
-13,32,-31.86,-770571.0678029809,2003863.8114550377
-13,33,-17.91,-770571.0678029809,2074146.7872889389
-13,34,-12.19,-770571.0678029809,2145230.9903561836
-13,35,-14.2,-770571.0678029809,2217157.0636785803
-13,36,-14.91,-770571.0678029809,2289967.6343614184
-13,37,-12.21,-770571.0678029809,2363707.4712870806
-13,38,-8.43,-770571.0678029809,2438423.6574741653
-13,39,-6.28,-770571.0678029809,2514165.778828651
-13,40,-7.49,-770571.0678029809,2590986.131252102
-13,41,-8.74,-770571.0678029809,2668939.9483489143
-13,42,-6.39,-770571.0678029809,2748085.652297438
-13,43,1.12,-770571.0678029809,2828485.1308270334
-13,44,10.42,-770571.0678029809,2910204.0436853105
-13,45,14.99,-770571.0678029809,2993312.1624999014
-13,46,13.51,-770571.0678029809,3077883.7485526614
-13,47,8.32,-770571.0678029809,3163997.9737107884
-13,48,3.43,-770571.0678029809,3251739.3906227383
-13,49,-1.55,-770571.0678029809,3341198.4593167556
-13,50,-9.84,-770571.0678029809,3432472.1385733904
-13,51,-16.13,-770571.0678029809,3525664.55192683
-13,52,-9.61,-770571.0678029809,3620887.739941865
-13,53,1.13,-770571.0678029809,3718262.5125877024
-13,54,4.23,-770571.0678029809,3817919.4181811535
-13,55,1.99,-770571.0678029809,3919999.8486208925
-13,56,-0.93,-770571.0678029809,4024657.30463745
-13,57,-3.29,-770571.0678029809,4132058.8497432065
-13,58,-4.62,-770571.0678029809,4242386.787747845
-13,59,-4.44,-770571.0678029809,4355840.606456783
-13,60,-3.31,-770571.0678029809,4472639.239957092
-13,61,-2.02,-770571.0678029809,4593023.714338441
-13,62,-1.5,-770571.0678029809,4717260.257635295
-13,63,-2.15,-770571.0678029809,4845643.975356215
-13,64,-2.86,-770571.0678029809,4978503.219764019
-13,65,-2.54,-770571.0678029809,5116204.816284378
-13,66,-0.94,-770571.0678029809,5259160.357144937
-13,67,0.54,-770571.0678029809,5407833.834996518
-13,68,0.22,-770571.0678029809,5562750.974221075
-13,69,-0.15,-770571.0678029809,5724510.734238345
-13,70,1.13,-770571.0678029809,5893799.621304472
-13,71,2.67,-770571.0678029809,6071409.6741232835
-13,72,3.71,-770571.0678029809,6258261.316551574
-13,73,5.28,-770571.0678029809,6455432.748868278
-13,74,8.86,-770571.0678029809,6664198.259637625
-13,75,14.75,-770571.0678029809,6886078.91842339
-13,76,18.53,-770571.0678029809,7122910.7844191175
-13,77,16.95,-770571.0678029809,7376938.436567015
-13,78,14.15,-770571.0678029809,7650946.01674496
-13,79,13.43,-770571.0678029809,7948445.427955284
-13,80,13.27,-770571.0678029809,8273954.485169323
-13,81,12.14,-770571.0678029809,8633422.118044501
-13,82,9.86,-770571.0678029809,9034905.06735451
-13,83,6.29,-770571.0678029809,9489698.822323818
-13,84,1.76,-770571.0678029809,10014346.264941249
-13,85,-2.69,-770571.0678029809,10634494.268930687
-13,86,-5.12,-770571.0678029809,11393108.636102777
-13,87,-4.11,-770571.0678029809,12370735.362810196
-13,88,-1.02,-770571.0678029809,13748203.065677434
-12,-86,-4.62,-711296.3702796747,-11393108.636102777
-12,-85,-3.73,-711296.3702796747,-10634494.268930687
-12,-84,-3.6,-711296.3702796747,-10014346.264941249
-12,-83,-3.73,-711296.3702796747,-9489698.822323818
-12,-82,-1.96,-711296.3702796747,-9034905.06735451
-12,-81,-0.28,-711296.3702796747,-8633422.118044501
-12,-80,0.52,-711296.3702796747,-8273954.485169323
-12,-79,-0.15,-711296.3702796747,-7948445.427955284
-12,-78,-0.81,-711296.3702796747,-7650946.01674496
-12,-77,-0.97,-711296.3702796747,-7376938.436567015
-12,-76,-0.27,-711296.3702796747,-7122910.7844191175
-12,-75,0.9,-711296.3702796747,-6886078.91842339
-12,-74,2.02,-711296.3702796747,-6664198.259637625
-12,-73,2.39,-711296.3702796747,-6455432.748868278
-12,-72,2.11,-711296.3702796747,-6258261.316551574
-12,-71,1.07,-711296.3702796747,-6071409.6741232835
-12,-70,-0.06,-711296.3702796747,-5893799.621304472
-12,-69,-0.67,-711296.3702796747,-5724510.734238345
-12,-68,-0.56,-711296.3702796747,-5562750.974221075
-12,-67,0.06,-711296.3702796747,-5407833.834996518
-12,-66,0.82,-711296.3702796747,-5259160.357144937
-12,-65,1.62,-711296.3702796747,-5116204.816284378
-12,-64,2.41,-711296.3702796747,-4978503.219764019
-12,-63,3.06,-711296.3702796747,-4845643.975356215
-12,-62,4.08,-711296.3702796747,-4717260.257635295
-12,-61,5.73,-711296.3702796747,-4593023.714338441
-12,-60,7.82,-711296.3702796747,-4472639.239957092
-12,-59,9.48,-711296.3702796747,-4355840.606456783
-12,-58,10.39,-711296.3702796747,-4242386.787747845
-12,-57,10.35,-711296.3702796747,-4132058.8497432065
-12,-56,9.97,-711296.3702796747,-4024657.30463745
-12,-55,9.48,-711296.3702796747,-3919999.8486208925
-12,-54,9.03,-711296.3702796747,-3817919.4181811535
-12,-53,8.61,-711296.3702796747,-3718262.5125877024
-12,-52,7.94,-711296.3702796747,-3620887.739941865
-12,-51,7.35,-711296.3702796747,-3525664.55192683
-12,-50,7.06,-711296.3702796747,-3432472.1385733904
-12,-49,6.94,-711296.3702796747,-3341198.4593167556
-12,-48,7.09,-711296.3702796747,-3251739.3906227383
-12,-47,7.81,-711296.3702796747,-3163997.9737107884
-12,-46,8.96,-711296.3702796747,-3077883.7485526614
-12,-45,9.83,-711296.3702796747,-2993312.1624999014
-12,-44,10.42,-711296.3702796747,-2910204.0436853105
-12,-43,10.81,-711296.3702796747,-2828485.1308270334
-12,-42,10.7,-711296.3702796747,-2748085.652297438
-12,-41,9.67,-711296.3702796747,-2668939.9483489143
-12,-40,8.17,-711296.3702796747,-2590986.131252102
-12,-39,5.57,-711296.3702796747,-2514165.778828651
-12,-38,1.53,-711296.3702796747,-2438423.6574741653
-12,-37,-1.0,-711296.3702796747,-2363707.4712870806
-12,-36,0.52,-711296.3702796747,-2289967.6343614184
-12,-35,2.35,-711296.3702796747,-2217157.0636785803
-12,-34,1.57,-711296.3702796747,-2145230.9903561836
-12,-33,-0.16,-711296.3702796747,-2074146.7872889389
-12,-32,0.82,-711296.3702796747,-2003863.8114550377
-12,-31,6.88,-711296.3702796747,-1934343.2593672343
-12,-30,12.79,-711296.3702796747,-1865548.0343258735
-12,-29,12.24,-711296.3702796747,-1797442.6242855263
-12,-28,9.9,-711296.3702796747,-1729992.9892811559
-12,-27,9.8,-711296.3702796747,-1663166.4574767638
-12,-26,9.32,-711296.3702796747,-1596931.6290016281
-12,-25,7.38,-711296.3702796747,-1531258.2868287156
-12,-24,5.66,-711296.3702796747,-1466117.314028258
-12,-23,3.96,-711296.3702796747,-1401480.616798391
-12,-22,0.83,-711296.3702796747,-1337321.0527354085
-12,-21,-2.33,-711296.3702796747,-1273612.363859635
-12,-20,-4.33,-711296.3702796747,-1210329.11396013
-12,-19,-5.44,-711296.3702796747,-1147446.6298631658
-12,-18,-6.13,-711296.3702796747,-1084940.94626637
-12,-17,-6.12,-711296.3702796747,-1022788.7538131509
-12,-16,-5.28,-711296.3702796747,-960967.3501110679
-12,-15,-3.08,-711296.3702796747,-899454.5934235862
-12,-14,0.18,-711296.3702796747,-838228.8587875245
-12,-13,4.21,-711296.3702796747,-777268.9963288383
-12,-12,10.41,-711296.3702796747,-716554.2915674171
-12,-11,19.96,-711296.3702796747,-656064.4275175896
-12,-10,30.76,-711296.3702796747,-595779.4484052088
-12,-9,37.99,-711296.3702796747,-535679.7248347529
-12,-8,34.46,-711296.3702796747,-475745.9202509508
-12,-7,23.33,-711296.3702796747,-415958.95854917984
-12,-6,12.14,-711296.3702796747,-356299.9926974128
-12,-5,6.0,-711296.3702796747,-296750.37423989875
-12,-4,7.46,-711296.3702796747,-237291.6235591521
-12,-3,15.2,-711296.3702796747,-177905.40077825566
-12,-2,27.52,-711296.3702796747,-118573.47719003899
-12,-1,41.61,-711296.3702796747,-59277.70710340471
-12,0,53.84,-711296.3702796747,0.0
-12,1,60.18,-711296.3702796747,59277.70710340471
-12,2,59.55,-711296.3702796747,118573.47719003899
-12,3,53.69,-711296.3702796747,177905.40077825566
-12,4,45.96,-711296.3702796747,237291.6235591521
-12,5,37.52,-711296.3702796747,296750.37423989875
-12,6,26.99,-711296.3702796747,356299.9926974128
-12,7,16.24,-711296.3702796747,415958.95854917984
-12,8,8.97,-711296.3702796747,475745.9202509508
-12,9,6.03,-711296.3702796747,535679.7248347529
-12,10,7.26,-711296.3702796747,595779.4484052088
-12,11,12.27,-711296.3702796747,656064.4275175896
-12,12,27.34,-711296.3702796747,716554.2915674171
-12,13,57.99,-711296.3702796747,777268.9963288383
-12,14,87.48,-711296.3702796747,838228.8587875245
-12,15,86.45,-711296.3702796747,899454.5934235862
-12,16,52.55,-711296.3702796747,960967.3501110679
-12,17,4.21,-711296.3702796747,1022788.7538131509
-12,18,-26.61,-711296.3702796747,1084940.94626637
-12,19,-27.99,-711296.3702796747,1147446.6298631658
-12,20,-15.78,-711296.3702796747,1210329.11396013
-12,21,-3.71,-711296.3702796747,1273612.363859635
-12,28,-64.06,-711296.3702796747,1729992.9892811559
-12,29,-67.92,-711296.3702796747,1797442.6242855263
-12,30,-65.86,-711296.3702796747,1865548.0343258735
-12,31,-53.08,-711296.3702796747,1934343.2593672343
-12,32,-35.93,-711296.3702796747,2003863.8114550377
-12,33,-20.45,-711296.3702796747,2074146.7872889389
-12,34,-12.48,-711296.3702796747,2145230.9903561836
-12,35,-10.91,-711296.3702796747,2217157.0636785803
-12,36,-9.65,-711296.3702796747,2289967.6343614184
-12,37,-6.98,-711296.3702796747,2363707.4712870806
-12,38,-4.1,-711296.3702796747,2438423.6574741653
-12,39,-2.3,-711296.3702796747,2514165.778828651
-12,40,-2.94,-711296.3702796747,2590986.131252102
-12,41,-4.07,-711296.3702796747,2668939.9483489143
-12,42,-3.47,-711296.3702796747,2748085.652297438
-12,43,0.21,-711296.3702796747,2828485.1308270334
-12,44,5.24,-711296.3702796747,2910204.0436853105
-12,45,7.53,-711296.3702796747,2993312.1624999014
-12,46,6.73,-711296.3702796747,3077883.7485526614
-12,47,4.43,-711296.3702796747,3163997.9737107884
-12,48,1.91,-711296.3702796747,3251739.3906227383
-12,49,-1.96,-711296.3702796747,3341198.4593167556
-12,50,-9.49,-711296.3702796747,3432472.1385733904
-12,51,-15.52,-711296.3702796747,3525664.55192683
-12,52,-10.4,-711296.3702796747,3620887.739941865
-12,53,-1.11,-711296.3702796747,3718262.5125877024
-12,54,2.03,-711296.3702796747,3817919.4181811535
-12,55,0.86,-711296.3702796747,3919999.8486208925
-12,56,-1.44,-711296.3702796747,4024657.30463745
-12,57,-3.52,-711296.3702796747,4132058.8497432065
-12,58,-4.58,-711296.3702796747,4242386.787747845
-12,59,-3.73,-711296.3702796747,4355840.606456783
-12,60,-2.19,-711296.3702796747,4472639.239957092
-12,61,-1.68,-711296.3702796747,4593023.714338441
-12,62,-1.94,-711296.3702796747,4717260.257635295
-12,63,-2.56,-711296.3702796747,4845643.975356215
-12,64,-2.83,-711296.3702796747,4978503.219764019
-12,65,-2.39,-711296.3702796747,5116204.816284378
-12,66,-1.32,-711296.3702796747,5259160.357144937
-12,67,-0.71,-711296.3702796747,5407833.834996518
-12,68,-1.33,-711296.3702796747,5562750.974221075
-12,69,-1.67,-711296.3702796747,5724510.734238345
-12,70,-0.2,-711296.3702796747,5893799.621304472
-12,71,1.45,-711296.3702796747,6071409.6741232835
-12,72,2.48,-711296.3702796747,6258261.316551574
-12,73,3.97,-711296.3702796747,6455432.748868278
-12,74,7.73,-711296.3702796747,6664198.259637625
-12,75,14.36,-711296.3702796747,6886078.91842339
-12,76,18.71,-711296.3702796747,7122910.7844191175
-12,77,17.03,-711296.3702796747,7376938.436567015
-12,78,14.11,-711296.3702796747,7650946.01674496
-12,79,13.46,-711296.3702796747,7948445.427955284
-12,80,13.37,-711296.3702796747,8273954.485169323
-12,81,12.24,-711296.3702796747,8633422.118044501
-12,82,9.74,-711296.3702796747,9034905.06735451
-12,83,6.04,-711296.3702796747,9489698.822323818
-12,84,1.36,-711296.3702796747,10014346.264941249
-12,85,-3.23,-711296.3702796747,10634494.268930687
-12,86,-5.73,-711296.3702796747,11393108.636102777
-12,87,-4.57,-711296.3702796747,12370735.362810196
-12,88,-1.24,-711296.3702796747,13748203.065677434
-11,-88,-5.03,-652021.6727563684,-13748203.065677434
-11,-87,-5.58,-652021.6727563684,-12370735.362810196
-11,-86,-4.54,-652021.6727563684,-11393108.636102777
-11,-85,-3.71,-652021.6727563684,-10634494.268930687
-11,-84,-3.7,-652021.6727563684,-10014346.264941249
-11,-83,-3.85,-652021.6727563684,-9489698.822323818
-11,-82,-1.96,-652021.6727563684,-9034905.06735451
-11,-81,-0.15,-652021.6727563684,-8633422.118044501
-11,-80,0.47,-652021.6727563684,-8273954.485169323
-11,-79,-0.39,-652021.6727563684,-7948445.427955284
-11,-78,-1.18,-652021.6727563684,-7650946.01674496
-11,-77,-1.34,-652021.6727563684,-7376938.436567015
-11,-76,-0.59,-652021.6727563684,-7122910.7844191175
-11,-75,0.61,-652021.6727563684,-6886078.91842339
-11,-74,1.77,-652021.6727563684,-6664198.259637625
-11,-73,2.13,-652021.6727563684,-6455432.748868278
-11,-72,1.89,-652021.6727563684,-6258261.316551574
-11,-71,0.92,-652021.6727563684,-6071409.6741232835
-11,-70,-0.13,-652021.6727563684,-5893799.621304472
-11,-69,-0.68,-652021.6727563684,-5724510.734238345
-11,-68,-0.71,-652021.6727563684,-5562750.974221075
-11,-67,-0.27,-652021.6727563684,-5407833.834996518
-11,-66,0.33,-652021.6727563684,-5259160.357144937
-11,-65,1.1,-652021.6727563684,-5116204.816284378
-11,-64,1.82,-652021.6727563684,-4978503.219764019
-11,-63,2.41,-652021.6727563684,-4845643.975356215
-11,-62,3.25,-652021.6727563684,-4717260.257635295
-11,-61,4.88,-652021.6727563684,-4593023.714338441
-11,-60,7.02,-652021.6727563684,-4472639.239957092
-11,-59,8.9,-652021.6727563684,-4355840.606456783
-11,-58,9.98,-652021.6727563684,-4242386.787747845
-11,-57,10.07,-652021.6727563684,-4132058.8497432065
-11,-56,9.64,-652021.6727563684,-4024657.30463745
-11,-55,9.07,-652021.6727563684,-3919999.8486208925
-11,-54,8.54,-652021.6727563684,-3817919.4181811535
-11,-53,8.13,-652021.6727563684,-3718262.5125877024
-11,-52,7.6,-652021.6727563684,-3620887.739941865
-11,-51,7.3,-652021.6727563684,-3525664.55192683
-11,-50,7.5,-652021.6727563684,-3432472.1385733904
-11,-49,7.85,-652021.6727563684,-3341198.4593167556
-11,-48,8.2,-652021.6727563684,-3251739.3906227383
-11,-47,8.69,-652021.6727563684,-3163997.9737107884
-11,-46,9.36,-652021.6727563684,-3077883.7485526614
-11,-45,9.92,-652021.6727563684,-2993312.1624999014
-11,-44,9.7,-652021.6727563684,-2910204.0436853105
-11,-43,8.61,-652021.6727563684,-2828485.1308270334
-11,-42,7.93,-652021.6727563684,-2748085.652297438
-11,-41,7.88,-652021.6727563684,-2668939.9483489143
-11,-40,7.62,-652021.6727563684,-2590986.131252102
-11,-39,6.02,-652021.6727563684,-2514165.778828651
-11,-38,3.01,-652021.6727563684,-2438423.6574741653
-11,-37,0.12,-652021.6727563684,-2363707.4712870806
